x,y,z
-101.100920,-364.458177,-5.289453
-101.261907,-363.476210,-5.289601
-101.419224,-362.493452,-5.289750
-101.572790,-361.509910,-5.289900
-101.722526,-360.525594,-5.290051
-101.868365,-359.540515,-5.290201
-102.010244,-358.554685,-5.290351
-102.148111,-357.568117,-5.290501
-102.281920,-356.580826,-5.290648
-102.411636,-355.592828,-5.290794
-102.537233,-354.604141,-5.290938
-102.658694,-353.614781,-5.291079
-102.776008,-352.624767,-5.291217
-102.889178,-351.634118,-5.291351
-102.998212,-350.642853,-5.291482
-103.103127,-349.650991,-5.291607
-103.203950,-348.658552,-5.291728
-103.300712,-347.665555,-5.291844
-103.393456,-346.672017,-5.291953
-103.482230,-345.677958,-5.292057
-103.567088,-344.683395,-5.292153
-103.648091,-343.688344,-5.292243
-103.725306,-342.692821,-5.292325
-103.798807,-341.696840,-5.292399
-103.868671,-340.700416,-5.292464
-103.934981,-339.703560,-5.292520
-103.997823,-338.706283,-5.292567
-104.057288,-337.708595,-5.292604
-104.113470,-336.710502,-5.292647
-104.166466,-335.712012,-5.292652
-104.216373,-334.713129,-5.292646
-104.263293,-333.713856,-5.292627
-104.307326,-332.714193,-5.292596
-104.348574,-331.714140,-5.292551
-104.387138,-330.713694,-5.292494
-104.423117,-329.712851,-5.292422
-104.456607,-328.711606,-5.292336
-104.487704,-327.709950,-5.292236
-104.516497,-326.707874,-5.292120
-104.543071,-325.705369,-5.291988
-104.567504,-324.702422,-5.291841
-104.589869,-323.699019,-5.291677
-104.610229,-322.695148,-5.291496
-104.628637,-321.690794,-5.291297
-104.645137,-320.685941,-5.291081
-104.659761,-319.680574,-5.290846
-104.672528,-318.674678,-5.290593
-104.683443,-317.668238,-5.290320
-104.692497,-316.661239,-5.290028
-104.699665,-315.653670,-5.289715
-104.704906,-314.645518,-5.289382
-104.708164,-313.636773,-5.289028
-104.709363,-312.627429,-5.288653
-104.708412,-311.617476,-5.288255
-104.705210,-310.606939,-5.287836
-104.699670,-309.595907,-5.287395
-104.691670,-308.584451,-5.286936
-104.681054,-307.572607,-5.286463
-104.667659,-306.560427,-5.285978
-104.651308,-305.547964,-5.285486
-104.631815,-304.535280,-5.284988
-104.608989,-303.522439,-5.284488
-104.582632,-302.509514,-5.283991
-104.552545,-301.496578,-5.283498
-104.518529,-300.483709,-5.283012
-104.480387,-299.470989,-5.282539
-104.437926,-298.458501,-5.282080
-104.390957,-297.446331,-5.281638
-104.339302,-296.434564,-5.281218
-104.282788,-295.423288,-5.280822
-104.221254,-294.412588,-5.280453
-104.154548,-293.402552,-5.280115
-104.082528,-292.393264,-5.279811
-104.005063,-291.384809,-5.279545
-103.922031,-290.377267,-5.279318
-103.833321,-289.370720,-5.279136
-103.738830,-288.365246,-5.279000
-103.638460,-287.360920,-5.278915
-103.532123,-286.357816,-5.278883
-103.419733,-285.356006,-5.278908
