latitude,longitude,altitude
36.58385358699075,-121.75781049460173,231.94625414226476
36.58384455222668,-121.7578102557867,231.94630719204676
36.583835516577345,-121.75781001909397,231.94636041079661
36.58382648005639,-121.75780978450233,231.94641379748901
36.58381744267586,-121.75780955193771,231.9464673525095
36.58380840444137,-121.75780932127624,231.94652107638987
36.58379936536995,-121.75780909234966,231.9465749666323
36.58379032542398,-121.75780886494313,231.94662902445504
36.58378128519564,-121.75780863889086,231.9466832465658
36.58377224540184,-121.75780841413597,231.94673762728277
36.58376320608405,-121.75780819038944,231.94679216380734
36.58375416720662,-121.75780796730675,231.94684685893804
36.58374512875659,-121.75780774453108,231.94690170987636
36.58373609071742,-121.7578075216875,231.9469567173701
36.58372705307596,-121.75780729839009,231.9470118793685
36.583718015820544,-121.75780707424566,231.9470671953165
36.58370897894136,-121.75780684885812,231.94712266344092
36.58369994243028,-121.75780662183296,231.94717828476712
36.583690906280765,-121.7578063927812,231.94723405632698
36.5836818704877,-121.75780616132374,231.94728997734939
36.58367283504734,-121.75780592709508,231.9473460494381
36.583663799957094,-121.75780568974719,231.94740226849154
36.58365476521539,-121.75780544895301,231.9474586375859
36.583645730821544,-121.75780520440985,231.9475151506537
36.583636696775585,-121.75780495584253,231.94757181292974
36.58362766307804,-121.75780470300604,231.94762861964952
36.58361862972985,-121.75780444568831,231.9476855718384
36.58360959673217,-121.75780418371225,231.94774266810873
36.58360056408614,-121.75780391693789,231.9477999100409
36.58359153179288,-121.75780364526376,231.94785729586172
36.583582499853144,-121.75780336862837,231.94791482565594
36.583573468267375,-121.75780308701094,231.94797249822872
36.583564437035456,-121.75780280043197,231.94803031488289
36.58355540615659,-121.7578025089534,231.9480882764511
36.58354637562923,-121.75780221267829,231.94814638246302
36.58353734545103,-121.75780191175033,231.9482046331114
36.583528315618686,-121.75780160635264,231.9482630294217
36.58351928612792,-121.75780129670628,231.94832157073074
36.5835102569735,-121.7578009830686,231.94838025714657
36.5835012281491,-121.7578006657308,231.94843909174534
36.583492199647424,-121.75780034501538,231.94849807478127
36.58348317146019,-121.75780002127318,231.9485572060001
36.58347414357818,-121.75779969488003,231.9486164856794
36.583465115991245,-121.75779936623307,231.94867591809012
36.58345608868853,-121.7577990357469,231.94873550203744
36.583447061658426,-121.75779870384956,231.94879523694294
36.58343803488881,-121.7577983709781,231.9488551270162
36.58342900836711,-121.75779803757419,231.94891517159414
36.5834199820805,-121.75779770407975,231.94897537292024
36.58341095601604,-121.75779737093232,231.9490357315496
36.58340193016082,-121.7577970385608,231.94909624775968
36.58339290450219,-121.7577967073809,231.94915692462672
