s_m,x_m,y_m,heading_rad
902.358827,-137.128894,-542.295546,-0.185550831008
904.393327,-135.121155,-542.624448,-0.139572138021
906.445466,-133.083108,-542.864530,-0.095259599622
908.512761,-131.021420,-543.016683,-0.052328590531
910.592443,-128.942758,-543.081801,-0.010502312063
912.681518,-126.853789,-543.060775,0.030488647001
914.776824,-124.761180,-542.954500,0.070907586668
916.875084,-122.671597,-542.763868,0.111013530446
918.972956,-120.591709,-542.489772,0.151063413074
921.067081,-118.528181,-542.133104,0.191314464924
923.154134,-116.487681,-541.694757,0.232026663042
925.230871,-114.476875,-541.175625,0.273465123409
927.294184,-112.502431,-540.576600,0.315902291515
929.341153,-110.571016,-539.898574,0.359619747205
931.369109,-108.689296,-539.142442,0.404909372142
933.375698,-106.863938,-538.309095,0.452073531058
935.358952,-105.101610,-537.399427,0.501423789719
937.317374,-103.408979,-536.414329,0.553277536983
939.250026,-101.792711,-535.354696,0.607951710546
941.156629,-100.259473,-534.221420,0.665752682133
943.037669,-98.815932,-533.015393,0.726961307512
944.894513,-97.468755,-531.737509,0.791812304423
946.773409,-96.192505,-530.358584,0.855558408789
948.677130,-94.988559,-528.883908,0.916073466528
950.603665,-93.860473,-527.322192,0.973882347390
952.550322,-92.811801,-525.682144,1.029502876272
954.513879,-91.846098,-523.972473,1.083439119295
956.490726,-90.966918,-522.201888,1.136179583592
958.476989,-90.177817,-520.379100,1.188198561276
960.468644,-89.482349,-518.512816,1.239959310817
962.461634,-88.884068,-516.611746,1.291918108609
964.451970,-88.386530,-514.684599,1.344528409849
966.435849,-87.993289,-512.740085,1.398244438173
968.409761,-87.707900,-510.786912,1.453523488326
970.370617,-87.533918,-508.833790,1.510826086446
972.315875,-87.474897,-506.889427,1.570612923995
974.243687,-87.534392,-504.962534,1.633337198434
976.153055,-87.715959,-503.061818,1.699430731530
978.044002,-88.023150,-501.195990,1.769282142242
979.917755,-88.459522,-499.373758,1.843205675968
981.872960,-89.000673,-497.494934,1.858879857914
983.828337,-89.569130,-495.624010,1.872281861120
985.783813,-90.160526,-493.760106,1.883415966984
987.739154,-90.770492,-491.902339,1.892287445163
987.880261,-90.816669,-491.769002,1.904857457832
988.021300,-90.860000,-491.634783,1.850049007114
