x_m,y_m
601.4628733366466,-261.66546979923
603.3235394180434,-262.311193154131
605.1110974428077,-263.1014872411371
606.8147892209056,-264.05681417949853
608.3631026173513,-265.1721651420631
609.6825879506342,-266.47038621179144
610.801483405157,-267.9506997889341
611.7300099559673,-269.59038442596267
612.478388578113,-271.3667186753488
613.056840246642,-273.256981089564
613.4755859366021,-275.2384502210799
613.7448466230413,-277.2884046223682
613.8748432810075,-279.38412284590044
613.8757968855484,-281.50288344414815
613.7579284117121,-283.621964969583
613.5314588345462,-285.7186459746766
613.2066091290989,-287.7702050119006
612.7936002704178,-289.75392063372647
612.3026532335508,-291.64707139262595
611.7378030980751,-293.52653117060726
611.1590365612655,-295.43361253145747
610.5791072540515,-297.34402121460664
609.9988312591056,-299.2576835561668
609.419024659101,-301.1745258922499
608.84050353671,-303.09447455896793
608.2640839746057,-305.01745589243296
607.6905820554606,-306.94339622875697
607.1208138619476,-308.87222190405186
606.5555954767395,-310.80385925442977
605.995742982509,-312.7382346160026
605.4420724619289,-314.6752743248823
604.8953999976718,-316.61490471718105
604.3565416724108,-318.5570521290107
603.8263135688183,-320.5016428964833
603.3055317695673,-322.44860335571076
602.7950123573304,-324.3978598428052
602.2955714147805,-326.3493386938785
601.8080250245903,-328.30296624504285
601.3331892694325,-330.25866883240997
600.87188023198,-332.2163727920921
600.4249139949055,-334.17600446020117
599.9931066408817,-336.137490172849
599.5772742525813,-338.10075626614787
599.1782329126773,-340.0657290762096
598.7967987038423,-342.0323349391462
598.4337877087492,-344.0005001910698
598.0900160100705,-345.9701511680922
597.7662996904792,-347.94121420632547
597.4634548326479,-349.91361564188173
597.1822975192495,-351.8872818108728
596.9236438329566,-353.86213904941076
596.6883098564421,-355.8381136936076
596.4771116723788,-357.81513207957533
596.2908653634394,-359.79312054342597
596.1303870122965,-361.7720054212714
595.9964927016231,-363.7517130492237
595.8899985140918,-365.7321697633949
595.8117205323755,-367.713301899897
595.7624748391468,-369.6950357948419
595.7430775170786,-371.67729778434165
595.7543446488437,-373.66001420450823
595.7970923171147,-375.6431113914537
595.8721366045644,-377.62651568129
595.9802935938656,-379.6101534101292
596.1140180110561,-381.6013221301336
596.2480631845098,-383.5959254805881
596.3805585327545,-385.5908882843895
596.5113958384655,-387.58619798712334
596.6404668843179,-389.5818420343751
596.7676634529871,-391.57780787173033
596.8928773271481,-393.5740829447745
597.0160002894761,-395.5706546990932
597.1369241226464,-397.5675105802719
597.2555406093343,-399.5646380338962
597.3717415322146,-401.56202450555156
597.4854186739628,-403.55965744082346
597.5964638172542,-405.55752428529746
597.7047687447636,-407.55561248455916
597.8102252391664,-409.553909484194
597.9127250831378,-411.5524027297875
598.0121600593532,-413.5510796669252
598.1084219504875,-415.5499277411926
598.2014025392158,-417.54893439817533
598.2909936082136,-419.5480870834588
598.3770869401561,-421.5473732426285
598.4595743177182,-423.5467803212701
598.5383475235753,-425.546295764969
598.6132983404026,-427.54590701931073
598.6843185508751,-429.54560152988086
598.7512999376683,-431.54536674226495
598.8141342834572,-433.54519010204837
598.8727133709169,-435.54505905481676
598.9269289827228,-437.5449610461556
598.9766729015499,-439.5448835216505
599.0218369100737,-441.5448139268869
599.0623127909689,-443.54473970745033
599.0979923269113,-445.54464830892636
599.1287673005755,-447.5445271769004
599.1545294946372,-449.5443637569581
599.1751706917713,-451.54414549468487
599.1905826746531,-453.54385983566635
599.2006572259577,-455.54349422548796
599.2052861283603,-457.5430361097353
599.2043611645361,-459.5424729339938
599.1977741171604,-461.5417921438491
599.1854167689083,-463.5409811848866
599.1671809024551,-465.5400275026919
599.1429583004758,-467.5389185428505
599.1126407456458,-469.53764175094796
599.07612002064,-471.53618457256977
599.0332879081341,-473.53453445330143
598.9840361908028,-475.5326788387285
598.9282566513214,-477.53060517443646
598.8658410723654,-479.5283009060109
598.7966812366095,-481.5257534790373
598.7206689267293,-483.5229503391011
598.6376959253998,-485.519878931788
598.5476540152963,-487.51652670268345
598.4504349790939,-489.5128810973729
598.3497725447978,-491.50185870567685
598.2566112636505,-493.4893347763788
598.1713433783773,-495.47932019458943
